Entity,Code,Year,Gas Consumption - EJ
Canada,CAN,2014,3.945339
Canada,CAN,2015,3.9511098
Canada,CAN,2016,3.8227086000000003
Canada,CAN,2017,3.9355857000000003
Canada,CAN,2018,4.2580566
Canada,CAN,2019,4.3312488438555095
Central America,,1965,0
Central America,,1966,0
Central America,,1967,0
Central America,,1968,0
Central America,,1969,0
Central America,,1970,0
Central America,,1971,0
Central America,,1972,0
Central America,,1973,0
Central America,,1974,0
Central America,,1975,0
Central America,,1976,0
Central America,,1977,0
Central America,,1978,0
Central America,,1979,0
Central America,,1980,0
Central America,,1981,0
Central America,,1982,0
Central America,,1983,0
Central America,,1984,0
Central America,,1985,0
Central America,,1986,0
Central America,,1987,0
Central America,,1988,0
Central America,,1989,0
Central America,,1990,0
Central America,,1991,0
Central America,,1992,0
Central America,,1993,0
Central America,,1994,0
Central America,,1995,0
Central America,,1996,0
Central America,,1997,0
Central America,,1998,0
Central America,,1999,0
Central America,,2000,0
Central America,,2001,0
Central America,,2002,0
Central America,,2003,0
Central America,,2004,0
Central America,,2005,0
Central America,,2006,0
Central America,,2007,0
Central America,,2008,0
Central America,,2009,0
Central America,,2010,0
Central America,,2011,0
Central America,,2012,0
Central America,,2013,0
Central America,,2014,0
Central America,,2015,0
Central America,,2016,0
Central America,,2017,0
Central America,,2018,0.0065435422619718395
Central America,,2019,0.0172540758472759
Chile,CHL,1965,0.02224008
Chile,CHL,1966,0.0232254
Chile,CHL,1967,0.02058615
Chile,CHL,1968,0.017595
Chile,CHL,1969,0.02315502
Chile,CHL,1970,0.02311983
Chile,CHL,1971,0.0235773
Chile,CHL,1972,0.021465900000000003
Chile,CHL,1973,0.01685601
Chile,CHL,1974,0.01755981
Chile,CHL,1975,0.01991754
Chile,CHL,1976,0.02174742
Chile,CHL,1977,0.02238084
Chile,CHL,1978,0.02090286
Chile,CHL,1979,0.02473857
Chile,CHL,1980,0.0253368
Chile,CHL,1981,0.02494971
Chile,CHL,1982,0.02582946
Chile,CHL,1983,0.02787048
Chile,CHL,1984,0.0285039
Chile,CHL,1985,0.02846871
Chile,CHL,1986,0.0260406
Chile,CHL,1987,0.02526642
Chile,CHL,1988,0.03550671
Chile,CHL,1989,0.05538906
Chile,CHL,1990,0.0594711
Chile,CHL,1991,0.07004097719999999
Chile,CHL,1992,0.0783434016
Chile,CHL,1993,0.0811225318817952
Chile,CHL,1994,0.0782429184
Chile,CHL,1995,0.0749772144
Chile,CHL,1996,0.07619976
Chile,CHL,1997,0.1036777284
Chile,CHL,1998,0.14317599960000002
Chile,CHL,1999,0.19558217519999999
Chile,CHL,2000,0.252505908
Chile,CHL,2001,0.2862054612
Chile,CHL,2002,0.288637992
Chile,CHL,2003,0.3122599176
Chile,CHL,2004,0.338940654492138
Chile,CHL,2005,0.32787927795672195
Chile,CHL,2006,0.30342059489501505
Chile,CHL,2007,0.1788517224
Chile,CHL,2008,0.0995453568
Chile,CHL,2009,0.1006171776
Chile,CHL,2010,0.2066311404
Chile,CHL,2011,0.210114558
Chile,CHL,2012,0.1908301572
Chile,CHL,2013,0.191253024
Chile,CHL,2014,0.1583615232
Chile,CHL,2015,0.17367428365200002
Chile,CHL,2016,0.212986828404
Chile,CHL,2017,0.202125489925251
Chile,CHL,2018,0.230893535933885
Chile,CHL,2019,0.233328331494512
China,CHN,1965,0.0399115044247788
China,CHN,1966,0.0486194690265487
China,CHN,1967,0.0529734513274336
China,CHN,1968,0.0507964601769911
China,CHN,1969,0.0711150442477876
China,CHN,1970,0.10413274336283197
China,CHN,1971,0.135699115044248
China,CHN,1972,0.17561061946902695
China,CHN,1973,0.216973451327434
China,CHN,1974,0.273212389380531
China,CHN,1975,0.321106194690265
China,CHN,1976,0.36646017699115
China,CHN,1977,0.43975221238938006
China,CHN,1978,0.49816814159292
China,CHN,1979,0.5264690265486721
China,CHN,1980,0.517761061946903
China,CHN,1981,0.462247787610619
China,CHN,1982,0.432858407079646
China,CHN,1983,0.443017699115044
China,CHN,1984,0.451
China,CHN,1985,0.469141592920354
China,CHN,1986,0.499256637168141
China,CHN,1987,0.503973451327434
China,CHN,1988,0.5173982300884961
China,CHN,1989,0.546025663716814
China,CHN,1990,0.55506017699115
China,CHN,1991,0.5620265486725661
China,CHN,1992,0.5729115044247789
China,CHN,1993,0.608287610619469
China,CHN,1994,0.637096460176991
China,CHN,1995,0.6436637168141589
China,CHN,1996,0.6745044247787609
China,CHN,1997,0.7127469026548671
China,CHN,1998,0.7349884955752208
China,CHN,1999,0.779870796460177
China,CHN,2000,0.8890469026548671
China,CHN,2001,0.995247787610619
China,CHN,2002,1.05888849557522
China,CHN,2003,1.23029026548673
China,CHN,2004,1.4394229203539801
China,CHN,2005,1.69110389486726
China,CHN,2006,2.0802152547787602
China,CHN,2007,2.55880435687611
China,CHN,2008,2.9495846124991103
China,CHN,2009,3.2480650793026205
China,CHN,2010,3.91946597608364
China,CHN,2011,4.8658633968624505
China,CHN,2012,5.43159295752034
China,CHN,2013,6.18762751232311
China,CHN,2014,6.781072880623761
China,CHN,2015,7.00882300884956
China,CHN,2016,7.539879197591291
China,CHN,2017,8.65578131883479
China,CHN,2018,10.1878546122685
China,CHN,2019,11.0640101089237
Colombia,COL,1965,0.0322245
Colombia,COL,1966,0.0336105
Colombia,COL,1967,0.04158
Colombia,COL,1968,0.04237695
Colombia,COL,1969,0.046275075
Colombia,COL,1970,0.04497569999999999
Colombia,COL,1971,0.046816199999999995
Colombia,COL,1972,0.057186900000000006
Colombia,COL,1973,0.059255999999999996
Colombia,COL,1974,0.06165269999999999
Colombia,COL,1975,0.0581121
Colombia,COL,1976,0.0619362
Colombia,COL,1977,0.0693171
Colombia,COL,1978,0.0858627
Colombia,COL,1979,0.0925974
Colombia,COL,1980,0.10213739999999999
Colombia,COL,1981,0.11028419999999999
Colombia,COL,1982,0.1189125
Colombia,COL,1983,0.1316151
Colombia,COL,1984,0.1307007
Colombia,COL,1985,0.13115610000000003
Colombia,COL,1986,0.1334547
Colombia,COL,1987,0.13549049999999999
Colombia,COL,1988,0.1360017
Colombia,COL,1989,0.1298124
Colombia,COL,1990,0.1347102
Colombia,COL,1991,0.138897
Colombia,COL,1992,0.1366767
Colombia,COL,1993,0.14190029999999998
Colombia,COL,1994,0.1403874
Colombia,COL,1995,0.149301
Colombia,COL,1996,0.16236989999999998
Colombia,COL,1997,0.204264
Colombia,COL,1998,0.23719050000000003
Colombia,COL,1999,0.2048724
Colombia,COL,2000,0.20648906478282
Colombia,COL,2001,0.213803752252318
Colombia,COL,2002,0.21595253368199
Colombia,COL,2003,0.206999277725025
Colombia,COL,2004,0.22085352146336398
Colombia,COL,2005,0.23206839440452698
Colombia,COL,2006,0.243528562029441
Colombia,COL,2007,0.257818832397596
Colombia,COL,2008,0.261904120340221
Colombia,COL,2009,0.30165550947703
Colombia,COL,2010,0.314824959723664
Colombia,COL,2011,0.30653897245900896
Colombia,COL,2012,0.340772316407797
Colombia,COL,2013,0.377181197020183
Colombia,COL,2014,0.40982622656636
Colombia,COL,2015,0.403622257757693
Colombia,COL,2016,0.435476238860872
Colombia,COL,2017,0.4451761057043621
Colombia,COL,2018,0.47556423317468205
Colombia,COL,2019,0.484071971622184
Croatia,HRV,1990,0.0918819
Croatia,HRV,1991,0.0850896
Croatia,HRV,1992,0.0882018
Croatia,HRV,1993,0.0931266
Croatia,HRV,1994,0.0876204
Croatia,HRV,1995,0.080982
Croatia,HRV,1996,0.0907461
Croatia,HRV,1997,0.0940671
Croatia,HRV,1998,0.0904248
Croatia,HRV,1999,0.091683
Croatia,HRV,2000,0.0925038
Croatia,HRV,2001,0.09693
Croatia,HRV,2002,0.09924119999999999
Croatia,HRV,2003,0.0986463
Croatia,HRV,2004,0.102306
Croatia,HRV,2005,0.09893660000000001
Croatia,HRV,2006,0.0978452
Croatia,HRV,2007,0.11242780000000001
Croatia,HRV,2008,0.1089734
Croatia,HRV,2009,0.1006196
Croatia,HRV,2010,0.11021099999999999
Croatia,HRV,2011,0.10761
Croatia,HRV,2012,0.10103780000000001
Croatia,HRV,2013,0.09553660000000001
Croatia,HRV,2014,0.08454856
Croatia,HRV,2015,0.08716432
Croatia,HRV,2016,0.09087672
Croatia,HRV,2017,0.10438801
Croatia,HRV,2018,0.101470380718175
Croatia,HRV,2019,0.106006995248247
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0
Cyprus,CYP,2005,0
Cyprus,CYP,2006,0
Cyprus,CYP,2007,0
Cyprus,CYP,2008,0
Cyprus,CYP,2009,0
Cyprus,CYP,2010,0
Cyprus,CYP,2011,0
Cyprus,CYP,2012,0
Cyprus,CYP,2013,0
Cyprus,CYP,2014,0
Cyprus,CYP,2015,0
Cyprus,CYP,2016,0
Cyprus,CYP,2017,0
Cyprus,CYP,2018,0
Cyprus,CYP,2019,0
Czech Republic,CZE,1965,0.015445799999999999
Czech Republic,CZE,1966,0.0161649
Czech Republic,CZE,1967,0.0194175
Czech Republic,CZE,1968,0.0239445
Czech Republic,CZE,1969,0.0262584
Czech Republic,CZE,1970,0.028845
Czech Republic,CZE,1971,0.035838
Czech Republic,CZE,1972,0.0389178
Czech Republic,CZE,1973,0.042741
Czech Republic,CZE,1974,0.0521109
Czech Republic,CZE,1975,0.059659199999999996
Czech Republic,CZE,1976,0.0658665
Czech Republic,CZE,1977,0.0748548
Czech Republic,CZE,1978,0.08387639999999999
Czech Republic,CZE,1979,0.0941067
Czech Republic,CZE,1980,0.10840050000000001
Czech Republic,CZE,1981,0.108747
Czech Republic,CZE,1982,0.11519189999999999
Czech Republic,CZE,1983,0.1351503
Czech Republic,CZE,1984,0.1438569
Czech Republic,CZE,1985,0.1766286
Czech Republic,CZE,1986,0.18664560000000002
Czech Republic,CZE,1987,0.20360160000000002
Czech Republic,CZE,1988,0.2048985
Czech Republic,CZE,1989,0.21145589999999997
Czech Republic,CZE,1990,0.2197107
Czech Republic,CZE,1991,0.2120031
Czech Republic,CZE,1992,0.24282179999999998
Czech Republic,CZE,1993,0.24815429999999997
Czech Republic,CZE,1994,0.24238710000000002
Czech Republic,CZE,1995,0.27430290000000007
Czech Republic,CZE,1996,0.3156732
Czech Republic,CZE,1997,0.3210795
Czech Republic,CZE,1998,0.3217689
Czech Republic,CZE,1999,0.3234978
Czech Republic,CZE,2000,0.3140163
Czech Republic,CZE,2001,0.33629040000000004
Czech Republic,CZE,2002,0.324981
Czech Republic,CZE,2003,0.32833709999999994
Czech Republic,CZE,2004,0.3260637
Czech Republic,CZE,2005,0.32252759999999997
Czech Republic,CZE,2006,0.3179259
Czech Republic,CZE,2007,0.3030678
Czech Republic,CZE,2008,0.3003417
Czech Republic,CZE,2009,0.2848806
Czech Republic,CZE,2010,0.3378555
Czech Republic,CZE,2011,0.28508579999999994
Czech Republic,CZE,2012,0.2870514
Czech Republic,CZE,2013,0.2908323
Czech Republic,CZE,2014,0.2588328
Czech Republic,CZE,2015,0.2714202
Czech Republic,CZE,2016,0.2937591
Czech Republic,CZE,2017,0.30149190000000003
Czech Republic,CZE,2018,0.2873817
Czech Republic,CZE,2019,0.29969819999999997
Denmark,DNK,1965,0
Denmark,DNK,1966,0
Denmark,DNK,1967,0
Denmark,DNK,1968,0
Denmark,DNK,1969,0
Denmark,DNK,1970,0
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,0
Denmark,DNK,1976,0
Denmark,DNK,1977,0
Denmark,DNK,1978,0
Denmark,DNK,1979,0
Denmark,DNK,1980,0
Denmark,DNK,1981,0
Denmark,DNK,1982,0
Denmark,DNK,1983,0.00052542
Denmark,DNK,1984,0.00424089
Denmark,DNK,1985,0.02416932
Denmark,DNK,1986,0.04308444
Denmark,DNK,1987,0.05468121
Denmark,DNK,1988,0.06669081
Denmark,DNK,1989,0.07108182
Denmark,DNK,1990,0.07577307
Denmark,DNK,1991,0.08746493231303999
Denmark,DNK,1992,0.09196636045194
Denmark,DNK,1993,0.10334634921558
Denmark,DNK,1994,0.11548095702939
Denmark,DNK,1995,0.13371913472094
Denmark,DNK,1996,0.15751779875820002
Denmark,DNK,1997,0.16458807771
Denmark,DNK,1998,0.17747273589695997
Denmark,DNK,1999,0.18609723449307003
Denmark,DNK,2000,0.18366966300078
Denmark,DNK,2001,0.19193353184870998
Denmark,DNK,2002,0.193744639360224
Denmark,DNK,2003,0.195873035069675
Denmark,DNK,2004,0.19494105544643103
Denmark,DNK,2005,0.187220096163797
Denmark,DNK,2006,0.19073846727977997
Denmark,DNK,2007,0.170962606919737
Denmark,DNK,2008,0.17177795826072
Denmark,DNK,2009,0.16498052222106
Denmark,DNK,2010,0.18662322698592
Denmark,DNK,2011,0.156505124133208
Denmark,DNK,2012,0.146170411691025
Denmark,DNK,2013,0.137872169843441
Denmark,DNK,2014,0.118419776130977
Denmark,DNK,2015,0.11913309399857198
Denmark,DNK,2016,0.12114911752414399
Denmark,DNK,2017,0.11638511148764501
Denmark,DNK,2018,0.113045656158922
Denmark,DNK,2019,0.105098207005844
Eastern Africa,,1965,0
Eastern Africa,,1966,0.000033299999999999996
Eastern Africa,,1967,0.000033299999999999996
Eastern Africa,,1968,0.000033299999999999996
Eastern Africa,,1969,0.000033299999999999996
Eastern Africa,,1970,0.000033299999999999996
Eastern Africa,,1971,0.000033299999999999996
Eastern Africa,,1972,0.000033299999999999996
Eastern Africa,,1973,0.000033299999999999996
Eastern Africa,,1974,0.000033299999999999996
Eastern Africa,,1975,0.000033299999999999996
Eastern Africa,,1976,0.000033299999999999996
Eastern Africa,,1977,0.000033299999999999996
Eastern Africa,,1978,0.000033299999999999996
Eastern Africa,,1979,0.000036
Eastern Africa,,1980,0.0000378
Eastern Africa,,1981,0.000036
Eastern Africa,,1982,0.0000378
Eastern Africa,,1983,0.0000378
Eastern Africa,,1984,0.000014400000000000001
Eastern Africa,,1985,0.000013500000000000001
Eastern Africa,,1986,0.000009
Eastern Africa,,1987,0.0000036000000000000003
Eastern Africa,,1988,0.0000063
Eastern Africa,,1989,0.0000045
Eastern Africa,,1990,0.000005400000000000001
Eastern Africa,,1991,0.0000045
Eastern Africa,,1992,0.000010800000000000002
Eastern Africa,,1993,0.0000117
Eastern Africa,,1994,0.0000117
Eastern Africa,,1995,0.000018
Eastern Africa,,1996,0.000018
Eastern Africa,,1997,0.0000207
Eastern Africa,,1998,0.00004892589
Eastern Africa,,1999,0.000070014654
Eastern Africa,,2000,0.000083317014
Eastern Africa,,2001,0.00007674255090000001
Eastern Africa,,2002,0.0000945171891
Eastern Africa,,2003,0.00010643526000000001
Eastern Africa,,2004,0.0045242649746099995
Eastern Africa,,2005,0.015110943265845
Eastern Africa,,2006,0.0186963989805675
Eastern Africa,,2007,0.0208412596527232
Eastern Africa,,2008,0.0221574929417366
Eastern Africa,,2009,0.0261709126020333
Eastern Africa,,2010,0.0303769507384861
Eastern Africa,,2011,0.0343811424389285
Eastern Africa,,2012,0.0395690112242364
Eastern Africa,,2013,0.0411266256293413
Eastern Africa,,2014,0.0451838492773397
Eastern Africa,,2015,0.0578852961563779
Eastern Africa,,2016,0.0732562041724325
Eastern Africa,,2017,0.071866303375275
Eastern Africa,,2018,0.0733468104652931
Eastern Africa,,2019,0.081523739211482
Ecuador,ECU,1965,0
Ecuador,ECU,1966,0
Ecuador,ECU,1967,0
Ecuador,ECU,1968,0
Ecuador,ECU,1969,0
Ecuador,ECU,1970,0.00251208
Ecuador,ECU,1971,0.00251208
Ecuador,ECU,1972,0.0036425159999999997
Ecuador,ECU,1973,0.0020934
Ecuador,ECU,1974,0.0041868
Ecuador,ECU,1975,0.0052335
Ecuador,ECU,1976,0.0047729520000000004
Ecuador,ECU,1977,0.003056364
Ecuador,ECU,1978,0.0031401
Ecuador,ECU,1979,0.002260872
Ecuador,ECU,1980,0.001758456
Ecuador,ECU,1981,0.002847024
Ecuador,ECU,1982,0.003684384
Ecuador,ECU,1983,0.004563612
Ecuador,ECU,1984,0.006573275999999999
Ecuador,ECU,1985,0.00669888
Ecuador,ECU,1986,0.0066570119999999995
Ecuador,ECU,1987,0.0061964640000000005
Ecuador,ECU,1988,0.007243164
Ecuador,ECU,1989,0.005735916
Ecuador,ECU,1990,0.0094203
Ecuador,ECU,1991,0.011555568
Ecuador,ECU,1992,0.011597436000000001
Ecuador,ECU,1993,0.013355892
Ecuador,ECU,1994,0.012057983999999999
Ecuador,ECU,1995,0.011639304
Ecuador,ECU,1996,0.01235106
Ecuador,ECU,1997,0.011262491999999999
Ecuador,ECU,1998,0.011471832
Ecuador,ECU,1999,0.010801943999999999
Ecuador,ECU,2000,0.011764908000000001
Ecuador,ECU,2001,0.011974248
Ecuador,ECU,2002,0.00476714557766545
Ecuador,ECU,2003,0.00831907952369881
Ecuador,ECU,2004,0.019364036129639998
Ecuador,ECU,2005,0.019881716286285
Ecuador,ECU,2006,0.02172391143831
Ecuador,ECU,2007,0.0196859111132056
Ecuador,ECU,2008,0.0179564935390981
Ecuador,ECU,2009,0.0211632814628031
Ecuador,ECU,2010,0.022280480777647
Ecuador,ECU,2011,0.0201872285593189
Ecuador,ECU,2012,0.0269628701610564
Ecuador,ECU,2013,0.0306425429005887
Ecuador,ECU,2014,0.0314118737405342
Ecuador,ECU,2015,0.029557195623132006
Ecuador,ECU,2016,0.0319071273537339
Ecuador,ECU,2017,0.0296365325579494
Ecuador,ECU,2018,0.0254604203775415
Ecuador,ECU,2019,0.0227538329014325
Egypt,EGY,1965,0.00169785
Egypt,EGY,1966,0.0019404
Egypt,EGY,1967,0.0019404
Egypt,EGY,1968,0.0019404
Egypt,EGY,1969,0.00246015
Egypt,EGY,1970,0.00294525
Egypt,EGY,1971,0.00294525
Egypt,EGY,1972,0.00246015
Egypt,EGY,1973,0.00197505
Egypt,EGY,1974,0.002079
Egypt,EGY,1975,0.0017324999999999999
Egypt,EGY,1976,0.013166999999999998
Egypt,EGY,1977,0.015939
Egypt,EGY,1978,0.025641000000000004
Egypt,EGY,1979,0.038807999999999995
Egypt,EGY,1980,0.075537
Egypt,EGY,1981,0.08454600000000001
Egypt,EGY,1982,0.0925155
Egypt,EGY,1983,0.10845450000000001
Egypt,EGY,1984,0.139293
Egypt,EGY,1985,0.1708245
Egypt,EGY,1986,0.196812
Egypt,EGY,1987,0.217602
Egypt,EGY,1988,0.23977800000000002
Egypt,EGY,1989,0.268191
Egypt,EGY,1990,0.2796255
Egypt,EGY,1991,0.31462199999999996
Egypt,EGY,1992,0.34026300000000004
Egypt,EGY,1993,0.3911985
Egypt,EGY,1994,0.4158
Egypt,EGY,1995,0.43659
Egypt,EGY,1996,0.45045
Egypt,EGY,1997,0.46431000000000006
Egypt,EGY,1998,0.47470500000000004
Egypt,EGY,1999,0.56826
Egypt,EGY,2000,0.693
Egypt,EGY,2001,0.848925
Egypt,EGY,2002,0.918225
Egypt,EGY,2003,1.029105
Egypt,EGY,2004,1.0984049999999999
Egypt,EGY,2005,1.09494
Egypt,EGY,2006,1.264725
Egypt,EGY,2007,1.329174
Egypt,EGY,2008,1.415106
Egypt,EGY,2009,1.474011
Egypt,EGY,2010,1.5630614999999999
Egypt,EGY,2011,1.7193330000000002
Egypt,EGY,2012,1.8229365000000002
Egypt,EGY,2013,1.7820494999999998
Egypt,EGY,2014,1.6638749819999998
Egypt,EGY,2015,1.6566757515000001
Egypt,EGY,2016,1.77674805
Egypt,EGY,2017,2.01362909176718
Egypt,EGY,2018,2.14540593294043
Egypt,EGY,2019,2.12202955117428
Estonia,EST,1985,0.0377504424778761
Estonia,EST,1986,0.0343092920353982
Estonia,EST,1987,0.0371712389380531
Estonia,EST,1988,0.040033185840708
Estonia,EST,1989,0.040033185840708
Estonia,EST,1990,0.051175
Estonia,EST,1991,0.051386
Estonia,EST,1992,0.030043
Estonia,EST,1993,0.014891
Estonia,EST,1994,0.021387
Estonia,EST,1995,0.024388
Estonia,EST,1996,0.026895999999999996
Estonia,EST,1997,0.026133999999999998
Estonia,EST,1998,0.024804
Estonia,EST,1999,0.024146
Estonia,EST,2000,0.027757
Estonia,EST,2001,0.029802999999999996
Estonia,EST,2002,0.024963
Estonia,EST,2003,0.027509
Estonia,EST,2004,0.032458
Estonia,EST,2005,0.033481
Estonia,EST,2006,0.033895
Estonia,EST,2007,0.033714999999999995
Estonia,EST,2008,0.032310000000000005
Estonia,EST,2009,0.021943999999999998
Estonia,EST,2010,0.023553
Estonia,EST,2011,0.021234
Estonia,EST,2012,0.022096
Estonia,EST,2013,0.02278
Estonia,EST,2014,0.017809000000000002
Estonia,EST,2015,0.015832
Estonia,EST,2016,0.017401
Estonia,EST,2017,0.016531
Estonia,EST,2018,0.0169341951219512
Estonia,EST,2019,0.015489412601626
Europe,,1965,1.3649231014993999
Europe,,1966,1.54533691246537
Europe,,1967,1.85169982600519
Europe,,1968,2.3990554908392
Europe,,1969,3.0943135677030895
Europe,,1970,3.9073977275151
Europe,,1971,4.81160827357625
Europe,,1972,5.85758665273746
Europe,,1973,6.65711360551887
Europe,,1974,7.54000719055166
Europe,,1975,8.09494483882054
Europe,,1976,8.80110102918849
Europe,,1977,9.21724137050602
Europe,,1978,9.588088025103481
Europe,,1979,10.1229548119915
Europe,,1980,10.1118337196938
Europe,,1981,10.0124379023759
Europe,,1982,9.82183454532195
Europe,,1983,10.213375346521302
Europe,,1984,10.6983347661622
Europe,,1985,14.4952583151791
Europe,,1986,14.865516297273299
Europe,,1987,15.522031621844402
Europe,,1988,15.6560872377409
Europe,,1989,16.090924155441503
Europe,,1990,17.3769140124692
Europe,,1991,17.5929849463705
Europe,,1992,16.6282699789759
Europe,,1993,16.711969133847898
Europe,,1994,16.230503842681802
Europe,,1995,17.1467353299761
Europe,,1996,18.9980828241908
Europe,,1997,18.5613688875217
Europe,,1998,18.829932869067303
Europe,,1999,19.579941328007102
Europe,,2000,20.1058098450317
Europe,,2001,20.500588487757398
Europe,,2002,20.565798239488302
Europe,,2003,21.4947746375996
Europe,,2004,22.0164261738259
Europe,,2005,22.5918479041302
Europe,,2006,22.422298360026698
Europe,,2007,22.225133246111803
Europe,,2008,22.5324057383387
Europe,,2009,20.7881452695493
Europe,,2010,22.425522441087498
Europe,,2011,20.894732462936602
Europe,,2012,20.3650470067635
Europe,,2013,19.957447804861697
Europe,,2014,18.001304291832103
Europe,,2015,18.3298679917782
Europe,,2016,19.3474881840089
Europe,,2017,20.1207764220852
Europe,,2018,19.7280421500493
Europe,,2019,19.9488250858089
Europe (other),,1965,0.01245375
Europe (other),,1966,0.01522935
Europe (other),,1967,0.01762416
Europe (other),,1968,0.02202831
Europe (other),,1969,0.027316395
Europe (other),,1970,0.03589551
Europe (other),,1971,0.04266198
Europe (other),,1972,0.052318305
Europe (other),,1973,0.05692437
Europe (other),,1974,0.062247465
Europe (other),,1975,0.06600474
Europe (other),,1976,0.07076907
Europe (other),,1977,0.07482312
Europe (other),,1978,0.08407575
Europe (other),,1979,0.09856413
Europe (other),,1980,0.11710728
Europe (other),,1981,0.11637963
Europe (other),,1982,0.14496588
Europe (other),,1983,0.15605388
Europe (other),,1984,0.17396793
Europe (other),,1985,0.34813770522123905
Europe (other),,1986,0.367103963628319
Europe (other),,1987,0.40557653663716803
Europe (other),,1988,0.411281319778761
Europe (other),,1989,0.43240108185840703
Europe (other),,1990,0.30158307098325704
Europe (other),,1991,0.28352094313026505
Europe (other),,1992,0.26961430424509697
Europe (other),,1993,0.18600761976630104
Europe (other),,1994,0.139422098646159
Europe (other),,1995,0.13243576720428302
Europe (other),,1996,0.0971914380620531
Europe (other),,1997,0.124411082930549
Europe (other),,1998,0.112550183040496
Europe (other),,1999,0.10228970797660199
Europe (other),,2000,0.10792689923260199
Europe (other),,2001,0.11003084589334501
Europe (other),,2002,0.11335228027660199
Europe (other),,2003,0.115236880485345
Europe (other),,2004,0.142778869132602
Europe (other),,2005,0.139037339814761
Europe (other),,2006,0.160190043274336
Europe (other),,2007,0.153708541982301
Europe (other),,2008,0.13106387939823
Europe (other),,2009,0.10642353855115
Europe (other),,2010,0.127954737972862
Europe (other),,2011,0.152020358255651
Europe (other),,2012,0.14207043907929
Europe (other),,2013,0.150458394688496
Europe (other),,2014,0.148165821958319
Europe (other),,2015,0.16270364137120402
Europe (other),,2016,0.166311287942896
Europe (other),,2017,0.191200249850877
Europe (other),,2018,0.19196393877275103
Europe (other),,2019,0.194974413797685
Finland,FIN,1965,0
Finland,FIN,1966,0
Finland,FIN,1967,0
Finland,FIN,1968,0
Finland,FIN,1969,0
Finland,FIN,1970,0
Finland,FIN,1971,0
Finland,FIN,1972,0
Finland,FIN,1973,0
Finland,FIN,1974,0.016
Finland,FIN,1975,0.026477999999999998
Finland,FIN,1976,0.031025999999999998
Finland,FIN,1977,0.031554
Finland,FIN,1978,0.034356
Finland,FIN,1979,0.034234
Finland,FIN,1980,0.032204
Finland,FIN,1981,0.025625
Finland,FIN,1982,0.024204
Finland,FIN,1983,0.023472999999999997
Finland,FIN,1984,0.026883999999999998
Finland,FIN,1985,0.034112
Finland,FIN,1986,0.0413
Finland,FIN,1987,0.05462
Finland,FIN,1988,0.058752
Finland,FIN,1989,0.07704
Finland,FIN,1990,0.09075599999999999
Finland,FIN,1991,0.095652
Finland,FIN,1992,0.099324
Finland,FIN,1993,0.10263599999999999
Finland,FIN,1994,0.113292
Finland,FIN,1995,0.117648
Finland,FIN,1996,0.123082
Finland,FIN,1997,0.121098
Finland,FIN,1998,0.138731
Finland,FIN,1999,0.138888
Finland,FIN,2000,0.141876
Finland,FIN,2001,0.153936
Finland,FIN,2002,0.152856
Finland,FIN,2003,0.1692
Finland,FIN,2004,0.163008
Finland,FIN,2005,0.149148
Finland,FIN,2006,0.159408
Finland,FIN,2007,0.147456
Finland,FIN,2008,0.15077000000000002
Finland,FIN,2009,0.134568
Finland,FIN,2010,0.14868
Finland,FIN,2011,0.13003199999999998
Finland,FIN,2012,0.115002
Finland,FIN,2013,0.10694400000000001
Finland,FIN,2014,0.095603
Finland,FIN,2015,0.082363
Finland,FIN,2016,0.072189
Finland,FIN,2017,0.065986
Finland,FIN,2018,0.075614
Finland,FIN,2019,0.072752
France,FRA,1965,0.18016918275600002
France,FRA,1966,0.19006740597600003
France,FRA,1967,0.217221316056
France,FRA,1968,0.259763390856
France,FRA,1969,0.30186179046
France,FRA,1970,0.343905301116
France,FRA,1971,0.40761181738799995
France,FRA,1972,0.48199588783200004
France,FRA,1973,0.565331420412
France,FRA,1974,0.590253305544
France,FRA,1975,0.6583320133199999
France,FRA,1976,0.707231702052
France,FRA,1977,0.7383068852760001
France,FRA,1978,0.787606204068
